Crashed,Rewards
True,55.866666666666596
False,194.89962097903356
True,208.91993132709044
True,257.5421535493126
True,380.9451165122714
True,502.67844984560327
True,74.48888888888875
True,120.97777777777748
True,135.5389062349633
False,274.5439860497803
True,308.1913934571882
True,330.09019775131577
True,382.1790866402054
True,447.14449370628074
True,516.0601229945564
True,597.6156785501092
True,657.6156785501098
True,802.5490118834445
True,82.15207373271892
