Episode,Avg Reward,Avg Loss,SuccessRate,Eps
2850,37.25458553530939,0.3086007380571848,0.02,0.04548008179159923
2900,29.99921844379032,0.30533613682199723,0.04,0.042729324924956645
2950,29.46896013481249,0.30538029904048325,0.04,0.04025530263174682
3000,32.718089856180775,0.2985149099024484,0.06,0.037724637622471684
3050,32.32536707643222,0.2989682651000189,0.08,0.035418352760220824
3100,36.9569106143331,0.2984678046627086,0.04,0.03301328050902871
3150,36.87151212205946,0.29274978656293055,0.2,0.03083473326894897
3200,40.97029657400964,0.287012099643674,0.1,0.028635557750075778
3250,39.285031680413084,0.28709173276073274,0.14,0.026747876309263202
3300,41.01853859667722,0.2843974646022337,0.12,0.024931475920991104
3350,49.03483190031303,0.2743891303055959,0.2,0.023069371806724165
3400,47.717971454844054,0.26517034804338757,0.2,0.021430342732767886
3450,41.783979306974295,0.26245373169296454,0.28,0.02017945489192173
3500,51.885773030396564,0.25831785154991616,0.24,0.018838537861849778
3550,50.412822781026264,0.25452371292538706,0.22,0.017669270213872747
3600,52.01842203740658,0.2479666133395726,0.18,0.01665169335915081
3650,55.900627732931035,0.24846188325751656,0.24,0.01570801577186278
3700,53.40460840669019,0.24081829089426587,0.18,0.01495611150609662
3750,58.267761977296594,0.23233523925050242,0.3,0.014241306941750152
3800,53.49755355619988,0.23035285675881323,0.28,0.013676353862294377
3850,55.411219455332365,0.22321359585353232,0.32,0.013175837771971349
3900,52.4224917096646,0.2178218282696194,0.36,0.01276605318926309
3950,57.568847606581784,0.20971061464632523,0.4,0.012379811928033157
4000,52.65781985369916,0.2036197614651028,0.4,0.012071911192520813
4050,52.09313681642662,0.20052543084657867,0.32,0.011806825544588655
4100,52.593613991514005,0.1995334140265939,0.22,0.011570543067987389
4150,54.437016053203315,0.1903222157348528,0.3,0.01136100236685844
4200,53.09675986826911,0.1847383852751426,0.42,0.011183908748213619
4250,61.050338864510216,0.17805124073104395,0.46,0.011008810044729728
4300,54.09452204518338,0.17382999801116372,0.48,0.010875834145778892
4350,54.227952984173456,0.16393217283729733,0.52,0.010760766700875758
4400,56.26144787052961,0.15967892368328498,0.48,0.010657192347308867
4450,63.523895740010566,0.1603703503600014,0.5,0.010557284979369553
4500,59.835044235694596,0.1544113636625352,0.56,0.010477362777524613
4550,57.3261995268085,0.14969112136151522,0.58,0.010411692512452385
4600,60.67936460122958,0.1459360119931634,0.6,0.010351681783195522
4650,53.31317948385401,0.14237255851664785,0.62,0.010305951545602045
4700,50.8491057671396,0.14269083460680393,0.62,0.010267943661923353
4750,57.58426855034703,0.13662799625643773,0.54,0.010230840441335468
4800,55.64190274540219,0.13571222908792696,0.56,0.010199821954329774
4850,62.48819895310475,0.1304183200501928,0.54,0.010169690593699444
4900,56.994922696097035,0.12767560547226162,0.54,0.010146339130779924
4950,63.679631011046524,0.12796370957235864,0.48,0.01012407382380371
5000,60.966824312387025,0.12476003006749035,0.58,0.010105898039713936
5050,59.43586621119448,0.12344835686556149,0.6,0.010090624694461363
5100,64.19038496675503,0.12219006940694588,0.64,0.010076724934108792
5150,62.7917144010217,0.11742189848580864,0.68,0.010065087124004873
5200,66.7040262090144,0.11628765995625293,0.66,0.010054618723308621
5250,69.99051195026976,0.1144666193839758,0.62,0.010045491556700186
5300,59.19669668613787,0.11471491481821162,0.62,0.010038953816094728
