Episode,Avg Reward,Avg Loss,SuccessRate,Eps
870,18.148588240005147,0.6422337538117243,0.0,0.39333707725097616
880,20.46790622334847,0.6802909279503887,0.0,0.3891848120829081
890,21.47748057803026,0.6410092735096654,0.0,0.38486795985625916
900,21.426596373484045,0.6733196869146731,0.0,0.3805808339743611
910,21.2877998821311,0.676469210793287,0.0,0.3762863947374629
920,17.614752588187358,0.7010786421604795,0.0,0.37281265478298425
930,20.264127467926944,0.6553867809834848,0.0,0.3688798454678362
940,19.45298105236479,0.6984098923750512,0.0,0.365169126972138
950,20.15077002464296,0.6759504469400747,0.0,0.3613536790929098
960,21.13446215049752,0.6988887315165668,0.0,0.35742002542156065
970,24.72855666079438,0.7236592619147174,0.0,0.35286821595706896
980,26.317654650412834,0.7152850846346361,0.0,0.3481349185183968
990,23.821955647949967,0.7214531625320098,0.0,0.3438724281030455
1000,20.2135546062307,0.7439677141070599,0.0,0.3402155367684133
1010,22.74557359128904,0.7032647783620324,0.0,0.3362004291572323
1020,17.6748418015257,0.7254447200149298,0.0,0.333085327140889
1030,20.200576020944048,0.7603313866065606,0.0,0.3295448431996087
1040,17.772548106034314,0.7628961770417547,0.0,0.3264762660090903
1050,29.655146609139166,0.795364826066283,0.0,0.32154762945605425
1060,28.52549475868267,0.7346303047803604,0.0,0.3168036673044044
1070,24.31934920600661,0.7915347239906141,0.0,0.3128072324215789
1080,23.63216260042965,0.7476904886077956,0.0,0.3088924081720342
1090,22.654311387418236,0.7969455101998468,0.0,0.3052825060182328
1100,20.656281058016706,0.789695777740519,0.0,0.30204205208001567
1110,20.052506554552984,0.8379955033566654,0.0,0.2988953402083512
1120,25.70400623849123,0.7780103130706688,0.0,0.29498341110984316
1130,26.620329555447135,0.8346289584715665,0.0,0.29096622752630874
1140,25.187691595369724,0.8214324730140629,0.0,0.2872021669815232
1150,18.98393654843469,0.7825237519787664,0.0,0.28438023914252375
1160,23.197420359916123,0.7972744672505252,0.0,0.28097870812724396
1170,19.550263284311598,0.8298725622252153,0.0,0.2780824374477998
1180,23.569577122937467,0.7964810320238919,0.0,0.2747171232919946
1190,28.13978167193344,0.7718161894639493,0.0,0.2707679921638184
1200,19.885411940017526,0.8284534656653554,0.0,0.26796572967653315
1210,25.141197392302978,0.8185316682492962,0.0,0.2645044156036498
1220,23.351140604119443,0.7770340094803347,0.0,0.2613064293417473
1230,17.951500897835228,0.8394241997314174,0.0,0.25881958472361966
1240,22.18491898395438,0.8133179078123239,0.0,0.2558170322849559
1250,26.802269211312137,0.8195386763650196,0.0,0.2523176934016716
1260,28.686886847883763,0.8199527268006914,0.0,0.2486234311689835
1270,22.251584864657808,0.8399432937617222,0.0,0.24576556922729323
1280,27.931000087971647,0.808757045784043,0.0,0.24220475618076806
1290,19.62160069406511,0.7967966805985688,0.0,0.23973887315748416
1300,30.388008295479676,0.8210894102177431,0.0,0.23605914536146982
1310,33.496403596496165,0.8412191496068042,0.0,0.23203943350483017
1320,23.102995011261715,0.8634466623562089,0.0,0.22929759478762765
1330,26.303979111747264,0.8287162686388619,0.0,0.22623460914342658
1340,28.101557349099096,0.8623300969457641,0.0,0.2230062469854018
1350,22.203445849498774,0.8212156454268614,0.0,0.22037349742578022
1360,21.898686581833953,0.8152130423278747,0.0,0.21787895510352656
1370,26.613066872005824,0.8205771102621586,0.0,0.21487743516796945
1380,25.156983904493515,0.9098215105866752,0.0,0.21211490135483282
1390,25.00977284144214,0.8755888597436045,0.0,0.20939894937552067
1400,27.484180821585504,0.8613311216473385,0.0,0.2064162612877083
1410,19.855578996303993,0.8402432914649648,0.0,0.2042925246076799
1420,29.489850320368078,0.8925389096450995,0.0,0.2012076855288974
1430,21.47339727438891,0.8956248092994883,0.0,0.19893512933533905
1440,24.76030391853582,0.9008755598541258,0.0,0.1964111473182013
1450,20.40419036285394,0.8961529862733508,0.0,0.19426983935223988
1460,15.79224916177707,0.8942655793217364,0.0,0.19262095265742482
1470,25.58264192980619,0.8986305679230389,0.0,0.19012360151306829
1480,23.442675678359755,0.8989790751247713,0.0,0.18778739806617684
1490,26.006554914811325,0.9270719781988159,0.0,0.1851651118104863
1500,30.49699642778923,0.9399773490345072,0.0,0.18232314008093667
1510,22.577093138328983,0.9397797374870749,0.0,0.18021673936777824
1520,29.419263376672983,0.9239274512854718,0.0,0.1775390725355357
1530,21.932511983764407,0.9218370967577592,0.0,0.1755065510003429
1540,19.302758612727686,0.9466674673744787,0.0,0.1737509093155739
1550,23.850729168334592,0.9538556200120165,0.0,0.17162132425571713
1560,23.393455288006493,0.9220130725268758,0.0,0.16955974870557794
1570,21.592273047695564,0.9553862816527061,0.0,0.1676293553903571
1580,28.353812759538176,0.9859630128696834,0.0,0.1652161303312402
1590,19.07332859340071,0.9333532082213314,0.0,0.16359816168980737
1600,21.36454457754153,0.9919747094115955,0.0,0.16180040930475456
1610,20.065135223724738,0.9790972643425926,0.0,0.16010056582015747
1620,23.514100318194814,0.9763722617970361,0.0,0.15818153453328052
1630,27.70109592652013,0.9685728332986084,0.0,0.15596133105257814
1640,25.488789429694176,0.9538611218970041,0.0,0.1539221547793279
1650,26.791720933578564,1.019727943881659,0.0,0.15184442870923504
1660,28.719605063705824,0.9570539580551728,0.0,0.14962927123863218
1670,21.120233443066994,1.0536845220744473,0.0,0.1479970096174051
1680,19.731548079372548,1.063927490908615,0.0,0.14648217229176477
1690,28.511120844546518,1.0680414107215503,0.0,0.14438971544021373
1700,20.89017197756998,1.0422643464558476,0.0,0.1428372606026676
1710,21.10991569963417,1.0191677453356018,0.0,0.1412884667236961
1720,21.075735038576767,1.0366454573160575,0.0,0.13975033801887862
1730,29.854710678983462,1.016984091455857,0.0,0.13761148903106282
1740,25.279261600274634,1.03145218339631,0.0,0.13582672245545852
1750,22.774163868742683,1.096949932599379,0.0,0.13426618374467728
1760,33.355301312930195,1.0536520670867797,0.0,0.13203005579660418
1770,27.11992389085636,1.0612588717226585,0.0,0.13022019133100823
1780,23.78979125494055,1.0607836448785943,0.0,0.12863376882601635
1790,18.8381303528987,1.0740155394655457,0.0,0.12738523311011135
1800,33.79443707560419,1.0556962995760302,0.0,0.12523807290853853
1810,27.02128197189175,1.0682429854364761,0.0,0.12353090381643976
1820,26.823690254631924,1.057370202556348,0.0,0.12180124367909037
1830,29.55368166576473,1.0703069323877297,0.0,0.11989558027498112
1840,24.23842586365811,1.0730704880961586,0.0,0.11843428906266175
1850,27.424101888160216,1.1161779370463887,0.0,0.11679576929457178
1860,27.16022431814962,1.0575860391262901,0.0,0.11520295577511482
1870,25.405483865772972,1.0954914347303502,0.0,0.11371434110080204
1880,26.786924817363218,1.132092363367273,0.0,0.11214935671139817
1890,26.807230775021786,1.0757576298611489,0.0,0.11060162065592058
1900,26.778272530665145,1.118991535476276,0.0,0.1090086135465605
1910,26.285392104236706,1.1237745655619737,0.0,0.10756263840044836
1920,32.835263872435185,1.074515598265597,0.0,0.10573806359003449
1930,24.87087136646713,1.1109693177708053,0.0,0.10438723831775341
1940,24.813017518029124,1.1737372753793494,0.0,0.10302021356556701
1950,23.32981058877846,1.1142430039103324,0.0,0.1018074271673743
1960,25.92693721298903,1.12186130291639,0.0,0.1004758865050794
1970,21.740567960835698,1.145231251826063,0.0,0.09935117433083707
1980,22.40606215006607,1.1211349187398392,0.0,0.0981744663798738
1990,39.40630785188526,1.14295802105043,0.0,0.09620171650909809
2000,26.941547570187282,1.155204552243329,0.0,0.09478103112213475
2010,28.092911277217166,1.1535507704200703,0.0,0.09345321058709652
2020,28.41489471530184,1.1656554427923194,0.0,0.09210146629001031
2030,22.815215181693617,1.165293153905165,0.0,0.09095498407953659
2040,21.32139861093122,1.1697906924751604,0.0,0.08996791530866545
2050,23.814522010969434,1.1610169892753306,0.0,0.08883274796100958
2060,27.8248268553304,1.2071697174709655,0.0,0.08757225417901367
2070,28.04379399775204,1.1461257673494347,0.0,0.08621692961851335
2080,25.6821379627307,1.1833096226714983,0.0,0.08503977657340005
2090,27.055618004097017,1.225948620102356,0.0,0.08388757347305102
2100,35.666968674474745,1.1664355129155932,0.0,0.0821825749348767
2110,34.22206131250255,1.1735061597097585,0.0,0.08059753813284169
2120,48.08315949123528,1.1870304593072833,0.0,0.07837429854764179
2130,27.148544557727014,1.208304031631149,0.0,0.0772963553845278
2140,29.93196837221842,1.149010566769379,0.0,0.07594988042585239
2150,35.76428073866318,1.1800730515818199,0.0,0.07423965296769415
2160,54.57607048175803,1.1424009345624464,0.03,0.07166124291363543
2170,47.81228840328965,1.156292971689203,0.03,0.06955216897984098
2180,43.16872994870232,1.116854028900144,0.04,0.06774467527743135
2190,39.24750636634363,1.10994686074697,0.06,0.0661190571344946
2200,57.351080548124756,1.0843695515159832,0.08,0.06376954145769678
2210,80.37856532330217,1.0527686377807517,0.14,0.06043846784769126
2220,64.86418405700881,0.9803712899281278,0.18,0.057985787556245214
2230,80.17390567426591,0.9619647431805853,0.24,0.054997535703065044
2240,54.91316651307727,0.9465205898414657,0.27,0.05307795318411197
2250,66.00415807173962,0.867273158091597,0.31,0.05081326684481252
2260,102.35920402356649,0.8333126167431664,0.36,0.047553994068965565
2270,83.42449068298957,0.7504549134673865,0.42,0.045001770605623666
2280,104.26630078677587,0.6775174675034802,0.49,0.0421206611263339
2290,91.41813791804074,0.6014055568862601,0.54,0.03968210050506133
2300,97.3628525734402,0.5128336629554611,0.6,0.03729052095506825
2310,97.28458969867529,0.4281732113822363,0.63,0.03501129222308622
2320,94.61545458176714,0.33093753206468735,0.67,0.0329963380662711
2330,91.95705096385258,0.28451286114018104,0.68,0.031144104565679957
2340,84.37968482744952,0.22016061487754404,0.72,0.02954660899625788
2350,85.41644075541964,0.19928515255757556,0.76,0.027991480132344176
2360,101.23790512387271,0.16088003053840702,0.76,0.0263195335016979
2370,79.0014653761738,0.13549713702722144,0.76,0.02509003092753437
2380,78.73094540839296,0.1264346493671575,0.74,0.023979770819650203
2390,104.2175879181599,0.12173066691066858,0.76,0.022564392833359006
2400,59.965341290515354,0.128386406577984,0.72,0.021796553528907903
2410,75.97276759472288,0.10630610235793518,0.69,0.020861958863760292
2420,66.26570035435776,0.13497803791827118,0.64,0.020129912102135886
2430,86.29121137912257,0.13683928310135898,0.62,0.01921821257160228
2440,96.5672129969616,0.13188150924630132,0.62,0.01824902173352995
2450,78.74566211909777,0.1486281730006583,0.58,0.017545019299951257
2460,81.73514089102261,0.14824810099132663,0.55,0.016822136141430685
2470,79.885156073648,0.17111079664683437,0.54,0.016174380673800486
2480,84.47001769899961,0.1656185007025518,0.54,0.01550260916579416
2490,53.036771622576474,0.17633981788315067,0.47,0.0151195957587591
2500,51.11732020878618,0.19080736241621932,0.44,0.014791588671247344
2510,61.949531403592324,0.21890166631601238,0.4,0.014399191907326404
2520,75.58655508221216,0.2346214094640863,0.4,0.013909995338219162
2530,78.52622669315555,0.26205533266218023,0.41,0.013420959008583335
2540,67.65615004781661,0.25464270266521644,0.36,0.013028307376655932
2550,55.79242007563156,0.26615738340608847,0.34,0.012741331631948204
2560,56.043075290555194,0.2789478441668516,0.31,0.012440765387924952
2570,67.87424053460329,0.29596138682354217,0.29,0.012098075693834412
2580,65.12183369115448,0.3148196268693425,0.26,0.011791173255174526
