Episode,Avg Reward,Avg Loss
900,23.80216552292746,0.5518461701655837
910,24.738043912008294,0.5707380953062321
920,35.32724964219959,0.5840963743806393
930,17.775806012515297,0.5955166438267374
940,19.764366790489373,0.5723246268498215
950,27.73402623924985,0.5999400838337495
960,21.424176229107974,0.6148139656155642
970,24.096018510889564,0.5844267162729604
980,18.064282290100717,0.5806904254013039
990,21.01323427087759,0.6364571230705571
1000,23.74128434283279,0.5819325593236081
1010,22.913584951414236,0.6135026640322969
1020,22.810830291928415,0.610742103722383
1030,20.220484448159915,0.5433964865585933
1040,19.53825093981002,0.6218078108287359
1050,21.08974503708447,0.6305417478534286
1060,23.358726783415168,0.6406897331812802
1070,23.10076684719166,0.5886125599905829
1080,24.58313862175156,0.6261215718670601
1090,17.146427480641904,0.6301212268162478
1100,24.437444503641494,0.6056800907628049
1110,21.71187471794585,0.6222177491184696
1120,23.709255233855796,0.6384765837439358
1130,24.463849126534008,0.6698875242107613
1140,23.56178581678936,0.6832034374619236
1150,26.871215529642388,0.6412439248040892
1160,18.13871701750127,0.6996547452611218
1170,25.446620561401797,0.6893513747994817
1180,26.227479641226683,0.6563482610904832
1190,24.35496898342434,0.6586414141855904
1200,21.12120630612291,0.6597018850667712
1210,20.309580473029083,0.7051243003094376
1220,19.38222543405814,0.72497288281476
1230,24.13744286422034,0.7284817630759871
1240,22.86396520638426,0.7039965918491353
1250,23.37979380884802,0.6902641071283908
1260,24.179532253310615,0.6757136006677
1270,22.405994895530498,0.6770035008182737
1280,23.97592899802376,0.7632300657058735
1290,13.35398812708649,0.6982993645633455
1300,25.333034646782416,0.7554847648834901
1310,19.58329057135509,0.8159795293771556
1320,21.382594981862347,0.7722896147386155
1330,19.954750414659127,0.7660913774856619
1340,23.603504757967514,0.7779040910580919
1350,27.812571782558802,0.776181734608339
1360,22.180409949144398,0.7555967798006394
1370,21.565810996835726,0.7960274264523072
1380,22.358396064273045,0.7833935635479673
1390,21.696902119365227,0.800630203634831
1400,23.850196706638734,0.7919862955379555
1410,19.898674267169206,0.8188072497070872
1420,18.100423014472675,0.8385678870772534
1430,30.20143263695969,0.8039134458130128
1440,19.741274492105575,0.847957666950759
1450,18.498347794756082,0.8348150159874802
1460,22.294287811729127,0.8754557374379873
1470,21.695315759750887,0.8523304330764804
1480,18.287703081295206,0.8604670316838133
1490,19.539803515963253,0.8312371143652081
1500,17.469941945432527,0.8486413812163853
1510,28.73124859963341,0.8834600593833697
1520,19.64559373395022,0.9101157058938666
1530,22.88793771411018,0.8849377258071677
1540,27.670124094412056,0.8423680767104186
1550,20.03353604214083,0.9155893717913518
1560,24.937429199642786,0.9113261758952774
1570,21.65703129028185,0.9020039019939834
1580,20.71539439274013,0.9011042354988523
1590,22.745780559185743,0.9486200320794774
1600,26.080689007062375,0.9591075234142614
1610,25.335879345190726,0.9106279330408737
1620,23.51750569424657,0.9679487229874674
1630,34.2613626212072,0.9316898386938854
1640,23.425889840036085,1.0282566778587356
1650,29.452836831231746,0.9924348014873431
1660,26.253345312589012,0.9072658883403382
1670,38.039153987814366,0.9659444921912417
1680,31.01156419819352,0.9626441466972928
1690,28.210058600107963,0.8785340667036919
1700,28.847662695527976,0.9374381731673764
1710,26.33379512818636,0.9595060837958534
1720,23.417547370353546,0.9257577788535236
1730,17.093690121123064,1.0071997790660607
1740,26.963709046439504,0.9771780245193764
1750,19.944952106646106,0.9729009826475998
1760,20.775719109196146,0.9828897321661595
1770,21.644791786511576,0.9892523181007993
1780,20.50558149415344,1.0161937698035906
1790,22.00652169941992,0.9809297377743358
1800,31.084404591290074,1.0114996543424288
1810,18.420336895342665,0.982963605892375
1820,30.95060535768183,0.9717271113925395
1830,23.84429082049434,0.9155388017658165
1840,23.65169226445061,0.947580306344166
1850,29.907249800116734,0.9543219424737582
1860,29.498912435868743,0.9786633949204688
1870,25.9117172075332,1.001849119511689
1880,22.931334017957862,0.9947416612053264
1890,25.933127527828095,1.024604253001049
1900,25.553227825710607,1.028735561398822
1910,24.158808596195307,1.0289604772954564
1920,25.951834636401212,1.023958836070953
1930,20.46342581989918,0.9804503513032546
1940,23.622166956301072,1.0418071248690102
1950,27.02281892004178,0.9889104629267864
1960,21.74386451905351,0.9998078375696269
1970,24.258518836297533,1.0501907159013018
1980,25.761637435682598,1.0450943946762998
1990,30.851919232501814,1.0372551974241555
2000,32.25309098244705,1.0414686116089213
2010,27.628888695690335,0.9889695293658394
2020,30.613963333958292,1.051661318484911
2030,26.750601714025844,1.1186097956324415
2040,31.197328274238988,1.0565983194445523
2050,24.691891919370406,1.1256849729509513
2060,20.95671374764618,1.024710137642609
2070,26.019640406982727,1.1143412135498771
2080,26.960982771910658,1.1182337479303717
2090,30.743568585425873,1.093544845658003
2100,36.15735865508058,1.0470106385338618
2110,32.31790022464116,1.0702546282029284
2120,27.926937007609343,1.0251252213472055
2130,17.223524985621975,1.0646621397160703
2140,22.82307754588635,1.1176390996202235
2150,21.317678134326766,1.1497828366222709
2160,23.368140860771984,1.091221361582988
2170,35.24107059418475,1.0196024098348428
2180,20.10642187884067,1.0801957237383273
2190,24.929080040123765,1.0957225933653585
2200,27.095405592107813,1.1053777045371151
2210,35.692989519533306,1.1374649162548152
2220,24.37100165215507,1.2054534252407196
2230,31.436148286021808,1.1969104658353358
2240,21.743427840177734,1.11422497603133
2250,32.14944321711194,1.1757618390914428
2260,17.784132323993212,1.1830133456457141
2270,39.945087007819765,1.0648636140013523
2280,22.164418248714927,1.1248800335081763
2290,25.3817438952604,1.0906315835131275
2300,20.009136867007314,1.1127517556484794
2310,23.234463630387573,1.077511319512777
2320,28.411277035645497,1.1376560086772938
2330,43.21814334576681,1.0439985412893538
2340,30.225117375538627,1.0805124674451552
2350,22.333355134392576,1.1375462261328635
2360,37.77091677143646,1.189368565472448
2370,31.505637526369576,1.0931716136430027
2380,28.811102720144458,1.0676150501704584
2390,33.51702243050583,1.0511028615715223
2400,29.590298977881083,1.0556973086205383
2410,26.64665891368345,1.0564065065899015
2420,53.28665054394994,1.1233730630796168
2430,32.373841440022524,1.0945918602184876
2440,40.34595324925259,1.0614004023815349
2450,35.06435793448731,1.0578627975746613
2460,36.09438385937235,1.1278189487621195
2470,40.395386757946184,1.009591996158013
2480,53.22711622191942,0.9640156870176033
2490,27.825920228823428,0.974748039434124
2500,26.228120750207875,1.005304479686697
2510,30.450166448048257,0.9584611114442545
2520,24.14333185077508,1.008346487783522
2530,41.26639387700637,0.9714736657100742
2540,34.17647966352998,0.9732558144657559
2550,37.94979969168978,0.9423588855153314
2560,24.416360522162385,0.9447721837552339
2570,30.288561666999062,0.9629265272952582
2580,41.08637970837755,0.9284439932661318
2590,22.78552932254754,0.9312463196081289
2600,50.146253125973395,0.9592362465783932
2610,30.545543367825722,0.9860051959983871
2620,37.37130319087229,0.9439610819592673
2630,39.0002253654961,0.8918452347326926
2640,26.163082563559556,0.8502939654896722
2650,55.83951200854568,0.8839912370834332
2660,35.24863713933075,1.0066138912989366
2670,26.473340762676678,1.0234198943592252
2680,45.95913863492068,0.9381358485607171
2690,38.37504125651319,0.9350379213029709
2700,40.1590406626203,0.9552950853275981
2710,35.66612123887001,0.9733078740923089
2720,52.733617233615725,0.9140737709529123
2730,38.56888831956343,0.9681771494252629
2740,38.65508874556177,0.9517749809332201
2750,50.62652523645616,0.8376021209644213
2760,53.30884887045163,0.8661133832470347
2770,60.511404950626265,0.8684677121855223
2780,40.30320832904221,0.8144599196890583
2790,39.20125636313306,0.8553584307618278
2800,59.30323026440501,0.856771538805587
2810,49.87556901884686,0.8053862737184068
2820,48.656796362750526,0.7732478064989893
2830,44.91278518246695,0.7957701690403676
2840,55.694120679022056,0.7424854267552571
2850,34.24663819114197,0.6989898785947726
2860,55.109998740278925,0.7561539566394659
2870,76.73222421895281,0.6985270148359761
2880,52.93885543503391,0.7052365290212623
2890,44.86211721882368,0.6290339106733154
2900,67.77564434442951,0.6060366925848856
2910,100.78834866383505,0.5808238781887651
2920,65.5765687345059,0.5605383104458992
2930,93.50332782624966,0.5160651477523456
2940,81.4668686089868,0.4982561325247722
2950,81.90905297041559,0.40702743448488715
2960,78.42281733161049,0.38502975712180654
2970,87.6569535266679,0.3011051082307184
2980,92.77949655838906,0.3204191846112568
2990,82.50158015532298,0.2596460816200328
3000,60.9566759109382,0.25019863829994515
3010,99.06874478517,0.29933259093639014
3020,65.28052904367352,0.2586253212025813
3030,98.95609572392836,0.2735430708255589
3040,56.10066246334939,0.24125616116557663
3050,102.30543005185213,0.28605117141757863
3060,90.04087971145188,0.28824130560912964
3070,61.00491523018155,0.3136158472626386
3080,73.9185239461132,0.34117478765023546
3090,87.004700215795,0.34232648016576983
3100,77.40080240130192,0.313260214247875
3110,71.61823380999792,0.2934470723800148
3120,50.52324116982396,0.33720481832483723
3130,47.87550489734566,0.4220062051836064
3140,54.944673829921314,0.39071294195225603
3150,56.73461482841626,0.3879494637301227
3160,58.95468441327813,0.49657660116267
3170,56.56441732197842,0.4508384975619757
3180,75.11412683710446,0.4637309334243945
3190,59.24196756530167,0.4927631101893616
3200,44.52540347129866,0.5593524819064648
3210,68.11021730230269,0.5507181548931986
3220,68.29711321841106,0.5589540597342196
3230,36.828534985293714,0.5485847497409307
3240,75.91689042350052,0.5748609423354107
3250,71.24688069411516,0.5610882160380484
3260,63.47163311899277,0.549190475607317
3270,54.820719929721825,0.6333372957240089
3280,68.32880636227597,0.6154803492164493
3290,46.574381141806256,0.5443830675856207
3300,66.64447331074311,0.6060545221114627
3310,66.42620238034003,0.5960192759604759
3320,65.25593332188217,0.5724058544691448
3330,56.993888859334845,0.6066295619050188
3340,79.59961748999068,0.6030278446053002
3350,63.77831633237226,0.5644915535115523
3360,60.4624351613355,0.5594530785173809
3370,52.1558355549645,0.5963386394752843
3380,76.32863892648943,0.5886008355135155
3390,61.39204216311085,0.589980619114409
3400,72.97120675972403,0.5191926069698338
3410,59.744614034283266,0.5614195337180208
3420,47.032936719181954,0.5664086885879673
3430,90.29731183994856,0.5545004312459939
3440,66.24074328823842,0.5535687547577297
3450,71.00746918350744,0.5250504336081807
3460,67.94515589944729,0.5476736135846323
