Speed,Action
24.85398605633181,2
20.829489108066443,4
20.14174992931909,0
20.02422339517972,2
20.004139493238917,0
20.000707390691847,2
20.00012088474652,0
20.000020657780922,2
20.000003530171714,0
20.00000060326481,2
20.00000010309086,0
20.000000017617012,2
20.00000000301054,0
20.000000000514465,2
20.000000000087915,2
20.00000000001502,0
20.000000000002565,0
20.00000000000044,2
24.145558826869372,3
24.853986056331816,2
24.975047934935745,0
24.995735985650892,2
24.99927133011546,0
29.145434305759107,3
29.85396477713911,3
29.975044298572065,3
29.99573536423912,3
29.999271223923497,3
25.854316633873548,4
21.0004338345051,4
20.17096237183884,4
20.029215457911036,4
20.00499257802621,4
20.000853172845137,4
20.000145797201338,4
20.00002491502635,4
20.000004257684864,4
20.000000727588247,4
20.00000012433627,4
20.0000000212476,4
20.000000003630966,4
20.00000000062049,0
