SimNumber,InstantReward,InstantSpeed,LaneLeft,Idle,LaneRight,Faster,Slower,Action
1,0.9982677195745143,29.999875478889802,8.221946716308594,9.407925605773926,9.167447090148926,9.468738555908203,9.296037673950195,3
1,0.9996688964844344,29.999930899630154,6.860876083374023,9.333285331726074,8.989033699035645,9.358506202697754,9.055118560791016,3
1,0.9999446950129295,29.999961654203812,5.870279312133789,9.22507381439209,8.8646879196167,9.266521453857422,8.846488952636719,3
1,0.9999913857359525,29.999978720807306,5.6744303703308105,9.240326881408691,8.934710502624512,9.294663429260254,8.797491073608398,3
1,0.9999985922913197,29.999988191559787,5.654023170471191,9.319684028625488,9.088398933410645,9.382448196411133,8.809869766235352,3
1,0.9999996881219468,29.999993447154583,5.434214115142822,9.250700950622559,9.020920753479004,9.334795951843262,8.667549133300781,3
1,0.9999998871014766,29.999996363636328,5.420841693878174,9.131450653076172,8.629644393920898,9.229254722595215,8.532451629638672,3
1,0.9999999444838393,29.999997982076497,6.193527698516846,9.277508735656738,8.613679885864258,9.358147621154785,8.741809844970703,3
1,0.9999999699724764,29.999998880195815,5.335577964782715,6.785586357116699,6.0540618896484375,7.037410736083984,6.8426289558410645,3
1,0.9675768378638937,29.99999937858823,9.437077522277832,9.312516212463379,9.033951759338379,9.378864288330078,9.109039306640625,0
1,0.99900375794669,29.999999655160615,8.47319221496582,9.154646873474121,9.208081245422363,9.149670600891113,8.9647216796875,2
1,0.9988381163120783,29.999999808638638,9.191898345947266,9.217724800109863,8.92915153503418,9.22245979309082,8.954076766967773,3
1,0.9711687331591228,29.999999893808038,9.348649024963379,9.31885051727295,8.97690486907959,9.31365966796875,9.027362823486328,0
1,0.9741881164315362,29.999999941071003,7.193957805633545,8.596280097961426,8.56665325164795,8.65644645690918,8.327688217163086,3
1,0.9951546420044428,29.999999967298592,5.930250644683838,8.328206062316895,8.445862770080566,8.400814056396484,8.031091690063477,2
1,0.9969651775528922,29.99999998185304,7.157932758331299,8.708640098571777,8.496896743774414,8.689655303955078,8.422014236450195,1
1,0.999141111638005,29.999999989929726,7.14883279800415,8.595612525939941,8.39128589630127,8.594922065734863,8.291603088378906,1
1,0.9998209708683641,29.999999994411716,7.010524272918701,8.487067222595215,8.348902702331543,8.521964073181152,8.16855239868164,3
1,0.9999686480578353,29.9999999968989,6.989330768585205,8.485207557678223,8.365592002868652,8.524795532226562,8.152486801147461,3
1,0.9999951326333724,29.99999999827911,6.974661350250244,8.516280174255371,8.392054557800293,8.549877166748047,8.160932540893555,3
1,0.9999993125736824,29.99999999904503,8.235336303710938,8.454734802246094,8.599967002868652,8.41663932800293,8.36489486694336,2
1,0.9406571057813959,27.774644786003275,6.795566082000732,8.27388858795166,8.224419593811035,8.223050117492676,8.30439567565918,4
1,0.9077261403862998,26.53973073799311,6.2365899085998535,8.035719871520996,7.894761085510254,8.022866249084473,8.051918983459473,4
1,0.9487945683683433,28.07979638643429,5.5901970863342285,7.803184986114502,7.632299423217773,7.817998886108398,7.8179240226745605,3
1,0.9715846240336129,28.93442341090753,3.4562549591064453,7.081423282623291,6.782242774963379,7.111176490783691,7.100667476654053,3
1,0.9842314851554942,29.408680694484545,1.778235673904419,6.311145305633545,5.897062301635742,6.364319801330566,6.3614501953125,3
1,0.9912495945127864,29.671859794355022,0.39749178290367126,5.350417613983154,4.720341205596924,5.419821739196777,5.416645526885986,3
1,0.9951441466084979,29.817905497831045,0.19235999882221222,5.217398643493652,4.394560813903809,5.329545974731445,5.208801746368408,3
1,0.2712958739816604,27.673595274313328,3.3365321159362793,5.389052391052246,4.863615036010742,5.308539867401123,5.480162143707275,4
2,0.8103661336704432,25.0,8.994821548461914,8.655923843383789,8.84912395477295,8.890886306762695,8.466424942016602,0
2,0.8760345065458125,27.225355213466784,9.171298027038574,9.17991828918457,8.760015487670898,9.354421615600586,8.992231369018555,3
2,0.8722402546508529,28.460269261712806,9.851886749267578,9.725823402404785,9.305769920349121,9.761360168457031,9.532564163208008,0
2,0.9031843725510763,29.1455588268693,9.831995010375977,9.840594291687012,9.503790855407715,9.841559410095215,9.467905044555664,3
2,0.9190007346538321,29.525845850714717,9.919967651367188,9.811686515808105,9.17788028717041,9.839841842651367,9.367504119873047,0
2,0.9260070958242607,29.736878132334496,9.959260940551758,9.804915428161621,8.890752792358398,9.825042724609375,9.337556838989258,0
2,0.929390244928831,29.853986056331806,9.831524848937988,9.683903694152832,8.505854606628418,9.6923828125,9.16240119934082,0
