HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
False,29.052103737251514,21.020611001045094,False,14.307856238728602,19.03435166840423
True,28.573520314871587,21.430272123698597,True,0.0,0
True,27.32325781678272,21.66099403618781,True,0.0,0
False,29.12018687196489,21.020611001045094,False,14.940203666985832,19.977548825219117
False,30.480186981538345,21.92061100104509,False,14.523537000319168,19.977548825219117
False,29.980880438599783,22.952511117140112,False,12.7356896956424,19.241240299307698
True,22.646853538631557,20.722209565939497,True,0.0,0
False,29.12018687196489,21.020611001045094,True,9.551080933557293,22.69066218365057
False,32.6868535881851,23.645611001045086,False,14.412419859096659,22.16361170741871
True,16.172162933612025,23.622419589366952,True,0.0,0
False,29.088651734448092,21.020611001045094,False,12.881057556454214,23.958777997909955
False,30.213520247277785,22.67061100104509,False,12.053827816817694,23.958777997909955
True,23.172500659048783,23.603799741917115,True,0.0,0
True,5.385833968990889,22.34977767650692,True,0.0,0
True,27.484054285620427,24.1755724689671,True,0.0,0
True,16.35387641777385,22.459031287938675,True,0.0,0
False,31.460186981538342,22.745611001045084,False,14.695759221570833,20.154019408316177
False,31.32018692150646,24.02061100103386,False,13.993129666323313,23.95877799793989
True,15.385868463281746,24.90462552329395,True,0.0,0
True,20.6528564047511,25.460297908795482,True,0.0,0
False,28.683258581316284,21.020611001045094,False,12.881057556454214,23.958777997909955
True,17.879185812754315,25.334027310334346,True,0.0,0
True,16.87916732571545,23.399919148449115,True,0.0,0
False,29.94018698153835,22.445611001045087,False,13.75663541497607,23.039812489856438
True,30.293520254839837,23.320447207205245,True,0.0,0
True,24.825437070584847,20.724522524919426,True,0.0,0
True,22.82018693113128,22.648732455187,True,0.0,0
False,30.706853648205012,22.070611001045087,False,15.3568703336525,19.70101833492918
True,13.89250065904878,23.260033689588067,True,0.0,0
True,14.046189806208837,25.749699347446807,True,0.0,0
False,29.798389413474464,21.470611001045093,False,13.993129666318325,23.958777997909955
False,29.876591151253365,21.920611001045085,False,12.849867525017256,19.53435166840422
True,13.839201796615077,24.837663171186414,True,0.0,0
True,12.945496266945355,23.261306758599154,True,0.0,0
True,29.1917588878646,22.96889179705815,True,0.0,0
True,13.512162933612018,23.457337849452582,True,0.0,0
False,31.00527018994788,22.817440803076135,False,14.524945977194255,19.98500811455783
True,29.053826894461128,22.328213195952443,True,0.0,0
False,28.920186981538365,21.77061100104509,False,12.881057556454214,23.958777997909955
True,26.28018687196489,20.759748813785514,True,0.0,0
True,20.565056080125807,21.45233701293575,True,0.0,0
False,29.406853588186742,22.070611001045087,False,12.849867525017256,19.534351668404216
True,18.112162919980943,24.216833515049093,True,0.0,0
False,30.26685364820472,22.97061100104481,False,14.280078460950948,19.034351668404856
True,17.41251874743875,25.503556248840837,True,0.0,0
True,14.55882960027869,23.527008664155563,True,0.0,0
