HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
False,28.155271833892208,21.095611001045093,True,14.309450343629429,20.608854760391104
False,28.81352083304549,21.170611001037138,False,15.162285170308776,19.005870295988327
False,28.618409872476295,21.020611001045094,True,14.251843815325856,20.303879022313364
False,29.863258581023594,21.095611000772884,False,14.453579131513646,19.867685002321764
False,31.843181131813747,23.14932393721607,False,14.842854164556737,20.197463224123908
False,29.816212564041162,21.020611001045094,False,14.453579131392665,19.867685001716865
False,31.29348494994747,23.2243006592995,False,12.20378323245974,19.637263538949956
False,29.35644656564838,21.620611001045084,False,16.223537000348365,18.032543685860663
True,11.962507553611431,22.278159184602263,True,0.0,0
False,29.03531800246586,22.22061062731174,False,13.930078627054629,19.367685832256612
False,29.230153576034127,21.095611001045093,False,15.827837691747979,19.972521792073227
True,17.950906393149452,21.805497623053693,True,0.0,0
True,14.128552997487958,25.222355712601217,True,0.0,0
True,16.04708204821495,20.824192201010217,True,0.0,0
True,7.4926150122130615,24.82022840920588,True,0.0,0
False,29.84244487506557,21.952406448968187,False,15.503649672802016,19.462692808454527
False,30.613219599510575,22.36751615085613,False,14.131453949923687,19.541229113268567
False,30.421985067781453,21.020611001045094,False,14.822282136188287,20.088552485702703
False,30.165056507176352,21.095611001045086,False,15.248920140578756,20.133489591782663
False,28.680733951585086,21.020611001045094,False,14.451309090156977,20.33045988906636
False,28.966854166384095,21.470611001045093,False,14.945759222565593,19.867685001716865
False,28.26288333521429,21.095611001045093,False,14.945759222565593,19.867685001716865
True,13.0627105513999,21.517075791673854,True,0.0,0
False,28.31662829544847,21.020611001045094,False,14.453579131392665,19.867685001716865
False,29.177852309904182,21.020611001045094,False,14.872282136022426,20.79443483776579
False,32.222182628115064,22.805229893309193,False,13.936914508833539,19.401865241151164
False,28.581085301835564,21.020611001045094,False,15.248920140578758,20.133489591782663
False,29.59531840104295,22.745611000977764,False,14.074522905425184,19.53435166855382
False,32.08685416638732,22.89561100104509,False,14.453579131392665,19.867685001716865
False,30.691722677321636,22.370611001045088,False,14.01896734983971,19.534351668404216
False,29.41820663616323,21.995608735483174,True,14.32639410238579,20.69855701263066
False,29.11261677097375,21.020611001045094,False,16.47783769174883,18.447652224073412
False,27.75531840111479,21.020611001045094,False,14.47024579806347,19.534351668404216
True,19.054229075780437,22.24945453073764,True,0.0,0
False,28.665215125989494,21.32061100104509,False,14.498023575837815,19.534351668387067
False,27.75531840111479,21.020611001045094,False,14.498023575837815,19.534351668387067
False,30.080701529087698,21.020611001045094,False,12.110978636124234,19.867685001716865
False,28.031951143613227,21.095611001045093,False,12.210978636128367,19.534351668404216
False,29.149545865453792,21.020611001045094,False,14.074522905395263,19.534351668404216
False,27.945033873639485,21.170234852252474,False,15.40703668063619,19.535183403180962
True,18.81839418913445,21.00410023036997,True,0.0,0
False,28.438389303903794,21.32061100104477,False,16.223537000348504,18.03254368586133
False,28.765284480154182,21.095611001045093,False,15.248920140578758,20.133489591782663
