Crashed,Rewards,AvgSpeed,StdSpeed
False,109.48677142594003,28.091549579389312,3.4019807987400017
True,40.770182256400645,27.443622574777105,2.5038312854311506
True,8.277796679532228,25.17077496501365,0.5400378567786963
False,155.43651392303485,29.875367776825442,0.7160903680618926
True,16.523054424098696,27.75491056412172,2.683213692299694
True,4.675260208412827,26.08661786787016,1.261375633604748
True,16.009038545785813,28.498039545565845,2.091199650048141
True,125.8264857000361,29.61091037332976,1.20843918508559
True,145.2507661208282,28.603381157671887,2.934078371926672
True,94.05501568519051,29.76853761590585,0.9752001841308466
False,138.73160618808774,26.359494545140045,3.91404018922322
True,150.37675641609428,29.54561427920749,1.5123534020714968
False,152.44890786553404,29.63658105713386,1.2227392258239569
True,58.850592140528086,29.16656333305089,2.0877046839101885
True,141.38735633170654,29.461030134739328,1.5453850325287872
True,84.67109795071183,29.646416278341857,1.2860140066093733
False,151.659590061577,29.81286777682545,0.8976637106033621
False,151.2462798427447,29.303210395967135,1.5859291775932811
False,152.8731674370771,29.77341468629471,0.9907454187288879
True,6.0831710302816075,25.8065308711117,1.4392207401382011
False,151.35756047654132,29.736165766785298,0.9865138973128083
True,134.30566826963894,29.567660997133462,1.2770896625689339
False,134.9978438452256,25.260336694204227,2.5780979613168142
False,141.2490004373714,26.867034146922208,3.2487274691055443
False,143.0362011175809,27.30567531448664,2.9639913875065695
False,152.49340540518526,29.260167324839607,1.6111869612456076
True,90.37547110346117,27.864990792936474,2.974673911468724
True,33.07605789157168,29.051073540537708,2.2033449558480105
True,36.297536441636005,29.189789774586416,1.9600338799245414
True,18.261965296696378,28.78039348943968,1.9720781891970394
True,149.3044123925629,29.612576392342074,1.2358431554481941
True,24.1264764470294,28.65380664654114,2.120160871142969
True,63.68166438003072,29.653563434369765,1.1897440946183264
True,92.38020667431866,29.69447800298033,1.1311151050277435
False,143.37159128395814,27.494133006870488,3.8308985291147053
False,151.30085317059033,29.264301830582383,1.6370107312065598
False,147.09352825530664,28.176187985815865,2.844323466381108
False,142.099699272447,27.372493511021595,3.5244474372254664
False,116.44287526332228,20.624632223174554,1.6242392656429834
